Date,Close
04/26/2017 16:00,9.84
04/27/2017 16:00,9.54
04/28/2017 16:00,9.51
05/01/2017 16:00,9.43
05/02/2017 16:00,9.28
05/03/2017 16:00,9.15
05/04/2017 16:00,9.28
05/05/2017 16:00,10.21
05/08/2017 16:00,10.26
05/09/2017 16:00,10.58
05/10/2017 16:00,10.94
05/11/2017 16:00,12
05/12/2017 16:00,11.74
05/15/2017 16:00,11.81
05/16/2017 16:00,12.5
05/17/2017 16:00,11.77
05/18/2017 16:00,12.07
05/19/2017 16:00,12.51
05/22/2017 16:00,12.5
05/23/2017 16:00,12.62
05/24/2017 16:00,12.92
05/25/2017 16:00,13.06
05/26/2017 16:00,13.1
05/30/2017 16:00,13.31
05/31/2017 16:00,13.14
06/01/2017 16:00,13.14
06/02/2017 16:00,13.18
06/05/2017 16:00,13.17
06/06/2017 16:00,13.08
06/07/2017 16:00,13.2
06/08/2017 16:00,13.23
06/09/2017 16:00,13.23
06/12/2017 16:00,13.16
06/13/2017 16:00,13.2
06/14/2017 16:00,12.85
06/15/2017 16:00,12.77
06/16/2017 16:00,12.89
06/19/2017 16:00,13.07
06/20/2017 16:00,12.97
06/21/2017 16:00,12.89
06/22/2017 16:00,13.24
06/23/2017 16:00,12.94
06/26/2017 16:00,12.86
06/27/2017 16:00,12.93
06/28/2017 16:00,13.2
06/29/2017 16:00,13.26
06/30/2017 16:00,13.45
07/05/2017 16:00,13.4
07/06/2017 16:00,14.79
07/07/2017 16:00,15.38
07/10/2017 16:00,15.77
07/11/2017 16:00,16.11
07/12/2017 16:00,16.33
07/13/2017 16:00,16.32
07/14/2017 16:00,16.3
07/17/2017 16:00,15.83
07/18/2017 16:00,15.98
07/19/2017 16:00,15.82
07/20/2017 16:00,15.94
07/21/2017 16:00,15.2
07/24/2017 16:00,15.22
07/25/2017 16:00,15.41
07/26/2017 16:00,15.27
07/27/2017 16:00,14.96
07/28/2017 16:00,15.29
07/31/2017 16:00,15.88
08/01/2017 16:00,17.25
08/02/2017 16:00,16.62
08/03/2017 16:00,17.09
08/04/2017 16:00,17.11
08/07/2017 16:00,17.04
08/08/2017 16:00,17.25
08/09/2017 16:00,17.45
08/10/2017 16:00,17.12
08/11/2017 16:00,17.43
08/14/2017 16:00,18.07
08/15/2017 16:00,17.92
08/16/2017 16:00,18.01
08/17/2017 16:00,17.89
08/18/2017 16:00,17.88
08/21/2017 16:00,18.21
08/22/2017 16:00,18.28
08/23/2017 16:00,19.07
08/24/2017 16:00,18.57
08/25/2017 16:00,18.62
08/28/2017 16:00,18.43
08/29/2017 16:00,18.52
08/30/2017 16:00,18.46
08/31/2017 16:00,18.58
09/01/2017 16:00,18.65
09/05/2017 16:00,18.3
09/06/2017 16:00,18.23
09/07/2017 16:00,18.78
09/08/2017 16:00,18.15
09/11/2017 16:00,18.58
09/12/2017 16:00,19.35
09/13/2017 16:00,19.41
09/14/2017 16:00,19.58
09/15/2017 16:00,20.03
09/18/2017 16:00,19.26
09/19/2017 16:00,19.03
09/20/2017 16:00,20.9
09/21/2017 16:00,21.45
09/22/2017 16:00,22.3
09/25/2017 16:00,20.63
09/26/2017 16:00,20.7
09/27/2017 16:00,20.99
09/28/2017 16:00,21.41
09/29/2017 16:00,21.04
10/02/2017 16:00,21
10/03/2017 16:00,21.28
10/04/2017 16:00,20.86
10/05/2017 16:00,21.25
10/06/2017 16:00,21.33
10/09/2017 16:00,21.57
10/10/2017 16:00,21.93
10/11/2017 16:00,22.4
10/12/2017 16:00,22.27
10/13/2017 16:00,22.17
10/16/2017 16:00,21.87
10/17/2017 16:00,21.59
10/18/2017 16:00,21.3
10/19/2017 16:00,21.29
10/20/2017 16:00,20.8
10/23/2017 16:00,20.81
10/24/2017 16:00,20.81
10/25/2017 16:00,20.32
10/26/2017 16:00,21.23
10/27/2017 16:00,20.5
10/30/2017 16:00,19.83
10/31/2017 16:00,19.8
11/01/2017 16:00,18.7
11/02/2017 16:00,19.15
11/03/2017 16:00,19.49
11/06/2017 16:00,18.87
11/07/2017 16:00,18.67
11/08/2017 16:00,18.75
11/09/2017 16:00,18.51
11/10/2017 16:00,18
11/13/2017 16:00,17.75
11/14/2017 16:00,18.05
11/15/2017 16:00,18.47
11/16/2017 16:00,18.66
11/17/2017 16:00,19.1
11/20/2017 16:00,19.4
11/21/2017 16:00,19.59
11/22/2017 16:00,19.75
11/24/2017 13:00,19.45
11/27/2017 16:00,19.44
11/28/2017 16:00,18.89
11/29/2017 16:00,18.56
11/30/2017 16:00,19.06
12/01/2017 16:00,19.15
12/04/2017 16:00,19.61
12/05/2017 16:00,19.24
12/06/2017 16:00,19.27
12/07/2017 16:00,19.14
12/08/2017 16:00,19.9
12/11/2017 16:00,19.73
12/12/2017 16:00,19.75
12/13/2017 16:00,19.76
12/14/2017 16:00,19.75
12/15/2017 16:00,19.85
12/18/2017 16:00,20.01
12/19/2017 16:00,19.8
12/20/2017 16:00,19.81
12/21/2017 16:00,20.16
12/22/2017 16:00,20.03
12/26/2017 16:00,20.52
12/27/2017 16:00,20.29
12/28/2017 16:00,20.5
12/29/2017 16:00,20.57
01/02/2018 16:00,20.86
01/03/2018 16:00,20.2
01/04/2018 16:00,20.12
01/05/2018 16:00,19.93
01/08/2018 16:00,19.25
01/09/2018 16:00,18.64
01/10/2018 16:00,18.63
01/11/2018 16:00,19.03
01/12/2018 16:00,19.47
01/16/2018 16:00,18.55
01/17/2018 16:00,18.48
01/18/2018 16:00,18.45
01/19/2018 16:00,18.37
01/22/2018 16:00,18.74
01/23/2018 16:00,18.73
01/24/2018 16:00,18.5
01/25/2018 16:00,18.71
01/26/2018 16:00,18.69
01/29/2018 16:00,18.98
01/30/2018 16:00,19.43
01/31/2018 16:00,19.43
02/01/2018 16:00,19.47
02/02/2018 16:00,19.08
02/05/2018 16:00,18.52
02/06/2018 16:00,18.67
02/07/2018 16:00,19.3
02/08/2018 16:00,18.69
02/09/2018 16:00,17.93
02/12/2018 16:00,18.24
02/13/2018 16:00,18.11
02/14/2018 16:00,18.53
02/15/2018 16:00,19.59
02/16/2018 16:00,19.9
02/20/2018 16:00,20.09
02/21/2018 16:00,20.69
02/22/2018 16:00,20.56
02/23/2018 16:00,20.53
02/26/2018 16:00,21.35
02/27/2018 16:00,21.32
02/28/2018 16:00,21.12
03/01/2018 16:00,21.25
03/02/2018 16:00,20.88
03/05/2018 16:00,20.83
03/06/2018 16:00,20.85
03/07/2018 16:00,20.79
03/08/2018 16:00,20.95
03/09/2018 16:00,21.23
03/12/2018 16:00,21.25
03/13/2018 16:00,21.27
03/14/2018 16:00,21.53
03/15/2018 16:00,21.51
03/16/2018 16:00,21.49
03/19/2018 16:00,21.04
03/20/2018 16:00,22.2
03/21/2018 16:00,22.16
03/22/2018 16:00,21.03
03/23/2018 16:00,21.08
03/26/2018 16:00,20.75
03/27/2018 16:00,20.44
03/28/2018 16:00,20.05
03/29/2018 16:00,20.66
04/02/2018 16:00,20.32
04/03/2018 16:00,20.66
04/04/2018 16:00,20.59
04/05/2018 16:00,20.29
04/06/2018 16:00,20.12
04/09/2018 16:00,20.09
04/10/2018 16:00,20.14
04/11/2018 16:00,19.84
04/12/2018 16:00,20.09
04/13/2018 16:00,19.62
04/16/2018 16:00,19.96
04/17/2018 16:00,20.56
04/18/2018 16:00,20.9
04/19/2018 16:00,20.28
04/20/2018 16:00,20.19
04/23/2018 16:00,20.08
04/24/2018 16:00,19.96
04/25/2018 16:00,19.55
04/26/2018 16:00,19.25
04/27/2018 16:00,19.45
04/30/2018 16:00,19.82
05/01/2018 16:00,19.5
05/02/2018 16:00,19.33
05/03/2018 16:00,18.8
05/04/2018 16:00,18.77
05/07/2018 16:00,18.58
05/08/2018 16:00,18.31
05/09/2018 16:00,18.14
05/10/2018 16:00,17.7
05/11/2018 16:00,18.48
05/14/2018 16:00,18.53
05/15/2018 16:00,19.19
05/16/2018 16:00,19.36
05/17/2018 16:00,19.36
05/18/2018 16:00,18.87
05/21/2018 16:00,20.04
05/22/2018 16:00,18.73
05/23/2018 16:00,18.63
05/24/2018 16:00,18.76
05/25/2018 16:00,18.95
05/29/2018 16:00,18.06
05/30/2018 16:00,18.29
05/31/2018 16:00,17.76
06/01/2018 16:00,17.45
06/04/2018 16:00,18.29
06/05/2018 16:00,18.27
06/06/2018 16:00,18.28
06/07/2018 16:00,18.12
06/08/2018 16:00,17.93
06/11/2018 16:00,17.77
06/12/2018 16:00,17.99
06/13/2018 16:00,17.96
06/14/2018 16:00,17.7
06/15/2018 16:00,17.62
06/18/2018 16:00,17.32
06/19/2018 16:00,17.4
06/20/2018 16:00,17.75
06/21/2018 16:00,17.71
06/22/2018 16:00,17.58
06/25/2018 16:00,16.79
06/26/2018 16:00,16.61
06/27/2018 16:00,15.96
06/28/2018 16:00,15.68
06/29/2018 16:00,16.18
07/02/2018 16:00,16.5
07/03/2018 13:00,16.31
07/05/2018 16:00,15.96
07/06/2018 16:00,15.98
07/09/2018 16:00,16.57
07/10/2018 16:00,16.08
07/11/2018 16:00,15.67
07/12/2018 16:00,15.97
07/13/2018 16:00,15.85
07/16/2018 16:00,15.8
07/17/2018 16:00,16.21
07/18/2018 16:00,17.04
07/19/2018 16:00,16.72
07/20/2018 16:00,16.8
07/23/2018 16:00,16.7
07/24/2018 16:00,16.8
07/25/2018 16:00,17.21
07/26/2018 16:00,18.01
07/27/2018 16:00,17.85
07/30/2018 16:00,18.61
07/31/2018 16:00,18.08
08/01/2018 16:00,18
08/02/2018 16:00,17.98
08/03/2018 16:00,18.27
08/06/2018 16:00,18.25
08/07/2018 16:00,18.16
08/08/2018 16:00,18.85
08/09/2018 16:00,18.34
08/10/2018 16:00,17.96
08/13/2018 16:00,17.94
08/14/2018 16:00,17.85
08/15/2018 16:00,17.76
08/16/2018 16:00,18.13
08/17/2018 16:00,18.35
08/20/2018 16:00,18.98
08/21/2018 16:00,20.54
08/22/2018 16:00,20.41
08/23/2018 16:00,20.47
08/24/2018 16:00,20.51
08/27/2018 16:00,20.58
08/28/2018 16:00,20.92
08/29/2018 16:00,20.9
08/30/2018 16:00,20.75
08/31/2018 16:00,20.68
09/04/2018 16:00,20.15
09/05/2018 16:00,20.2
09/06/2018 16:00,20.33
09/07/2018 16:00,20.29
09/10/2018 16:00,20.38
09/11/2018 16:00,20.8
09/12/2018 16:00,20.91
09/13/2018 16:00,20.57
09/14/2018 16:00,21
09/17/2018 16:00,20.84
09/18/2018 16:00,21.05
09/19/2018 16:00,21.23
09/20/2018 16:00,21.4
09/21/2018 16:00,21.87
09/24/2018 16:00,21.8
09/25/2018 16:00,21.24
09/26/2018 16:00,21.24
09/27/2018 16:00,21.4
09/28/2018 16:00,21.25
10/01/2018 16:00,20.46
10/02/2018 16:00,20.21
10/03/2018 16:00,19.9
10/04/2018 16:00,19.45
10/05/2018 16:00,19.6
10/08/2018 16:00,20.5
10/09/2018 16:00,19.09
10/10/2018 16:00,18.4
10/11/2018 16:00,18.55
10/12/2018 16:00,18.61
10/15/2018 16:00,18.88
10/16/2018 16:00,19.5
10/19/2018 16:00,18.41
10/23/2018 16:00,18.8
10/24/2018 16:00,17.64
10/25/2018 16:00,18.31
10/26/2018 16:00,18.44
10/29/2018 16:00,18.04
10/30/2018 16:00,17.83
10/31/2018 16:00,19.01
11/01/2018 16:00,19.78
11/02/2018 16:00,20.37
11/05/2018 16:00,20.3
11/06/2018 16:00,20.02
11/07/2018 16:00,20.41
11/08/2018 16:00,20.3
11/09/2018 16:00,20.15
11/12/2018 16:00,20.18
11/13/2018 16:00,20.71
11/14/2018 16:00,19.81
11/15/2018 16:00,19.76
11/16/2018 16:00,19.3
11/19/2018 16:00,19.01
11/20/2018 16:00,18.62
11/21/2018 16:00,19.47
11/23/2018 13:00,19.64
11/26/2018 16:00,20.73
11/27/2018 16:00,20.77
11/28/2018 16:00,21.18
11/29/2018 16:00,21.56
11/30/2018 16:00,21.85
12/03/2018 16:00,21.78
12/04/2018 16:00,20.9
12/06/2018 16:00,20.8
12/07/2018 16:00,20.21
12/10/2018 16:00,20.02
12/11/2018 16:00,19.94
12/12/2018 16:00,19.89
12/13/2018 16:00,19.12
12/14/2018 16:00,18.99
12/17/2018 16:00,19
12/18/2018 16:00,19.36
12/19/2018 16:00,19.36
12/20/2018 16:00,18.98
12/21/2018 16:00,17.96
12/24/2018 13:00,17.8
12/26/2018 16:00,17.61
12/27/2018 16:00,18.51
12/28/2018 16:00,18.67
12/31/2018 16:00,19
01/02/2019 16:00,18.97
01/03/2019 16:00,18.58
01/04/2019 16:00,19.9
01/07/2019 16:00,19.93
01/08/2019 16:00,20.01
01/09/2019 16:00,20.27
01/10/2019 16:00,20.17
01/11/2019 16:00,20.5
01/14/2019 16:00,20.81
01/15/2019 16:00,20.85
01/16/2019 16:00,21.15
01/17/2019 16:00,21.51
01/18/2019 16:00,21.27
01/22/2019 16:00,20.92
01/24/2019 16:00,21.28
01/25/2019 16:00,21.62
01/28/2019 16:00,21.81
01/29/2019 16:00,21.77
01/30/2019 16:00,22.31
01/31/2019 16:00,22.67
02/01/2019 16:00,22.94
02/04/2019 16:00,23.04
02/05/2019 16:00,23.67
02/06/2019 16:00,23.66
02/07/2019 16:00,23.22
02/08/2019 16:00,23.63
02/11/2019 16:00,23.69
02/12/2019 16:00,24.04
02/13/2019 16:00,23.7
02/14/2019 16:00,23.92
02/15/2019 16:00,25.01
02/19/2019 16:00,24.99
02/20/2019 16:00,24.89
02/21/2019 16:00,25.16
02/22/2019 16:00,25.09
02/25/2019 16:00,25.42
02/26/2019 16:00,25.77
02/27/2019 16:00,26.12
02/28/2019 16:00,25.21
03/01/2019 16:00,25.6
03/04/2019 16:00,25.14
03/05/2019 16:00,24.84
03/06/2019 16:00,24.51
03/07/2019 16:00,24.49
03/08/2019 16:00,24.65
03/11/2019 16:00,24.9
03/12/2019 16:00,24.11
03/13/2019 16:00,24.07
03/14/2019 16:00,23.93
03/15/2019 16:00,24.06
03/18/2019 16:00,23.55
03/19/2019 16:00,23.87
03/20/2019 16:00,23.89
03/21/2019 16:00,23.56
03/22/2019 16:00,23.65
03/25/2019 16:00,23.04
03/26/2019 16:00,23.8
03/27/2019 16:00,24
03/28/2019 16:00,24.06
03/29/2019 16:00,24.11
04/01/2019 16:00,25.19
04/02/2019 16:00,25.27
04/03/2019 16:00,25.37
04/04/2019 16:00,24.59
04/05/2019 16:00,24.64
04/08/2019 16:00,24.62
04/09/2019 16:00,24.32
04/10/2019 16:00,24.42
04/11/2019 16:00,24.47
04/12/2019 16:00,24.4
04/15/2019 16:00,23.89
04/16/2019 16:00,23.91
04/17/2019 16:00,24.05
04/18/2019 16:00,24.3
04/22/2019 16:00,24.03
04/23/2019 16:00,23.52
04/24/2019 16:00,23.36
04/25/2019 16:00,23.8
04/26/2019 16:00,23.57
04/29/2019 16:00,23.63
04/30/2019 16:00,24.04
05/01/2019 16:00,24.4
05/02/2019 16:00,24
05/03/2019 16:00,24.96
05/06/2019 16:00,26.29
05/07/2019 16:00,26.25
05/08/2019 16:00,26.96
05/09/2019 16:00,26.77
05/10/2019 16:00,26.99
05/13/2019 16:00,28.17
05/14/2019 16:00,28.91
05/15/2019 16:00,28.95
05/16/2019 16:00,30.04
05/17/2019 16:00,30.11
05/20/2019 16:00,29.25
05/21/2019 16:00,30.39
05/22/2019 16:00,29.75
05/23/2019 16:00,29.32
05/24/2019 16:00,30.17
05/28/2019 16:00,30.17
05/29/2019 16:00,30.23
05/30/2019 16:00,29.88
05/31/2019 16:00,29.56
06/03/2019 16:00,29.03
06/04/2019 16:00,29.27
06/05/2019 16:00,29.26
06/06/2019 16:00,29.21
06/07/2019 16:00,29.51
06/10/2019 16:00,29.13
06/11/2019 16:00,30.08
06/12/2019 16:00,29.86
06/13/2019 16:00,29.85
06/14/2019 16:00,29.69
06/17/2019 16:00,29.57
06/18/2019 16:00,29.51
06/19/2019 16:00,30.03
06/20/2019 16:00,30.05
06/21/2019 16:00,30.15
06/24/2019 16:00,30.93
06/25/2019 16:00,30.04
06/26/2019 16:00,30.1
06/27/2019 16:00,31.03
06/28/2019 16:00,30.67
07/01/2019 16:00,30.67
07/02/2019 16:00,30.81
07/03/2019 13:00,31.04
07/05/2019 16:00,31.98
07/08/2019 16:00,31.72
07/09/2019 16:00,31.09
07/10/2019 16:00,31.78
07/11/2019 16:00,32.4
07/12/2019 16:00,32.64
07/15/2019 16:00,32.92
07/16/2019 16:00,33.13
07/17/2019 16:00,33.45
07/18/2019 16:00,34.16
07/19/2019 16:00,33.89
07/22/2019 16:00,33.37
07/23/2019 16:00,33.58
07/24/2019 16:00,33.8
07/25/2019 16:00,33.7
07/26/2019 16:00,33.68
07/29/2019 16:00,34.05
07/30/2019 16:00,35.5
07/31/2019 16:00,34.2
08/01/2019 16:00,33.7
08/02/2019 16:00,33.69
08/05/2019 16:00,32.6
08/06/2019 16:00,33.16
08/07/2019 16:00,32.65
08/08/2019 16:00,33.6
08/09/2019 16:00,33.58
08/12/2019 16:00,33.03
08/13/2019 16:00,33.1
08/14/2019 16:00,31.92
08/15/2019 16:00,31.53
08/16/2019 16:00,33.03
08/19/2019 16:00,32.81
08/20/2019 16:00,32.36
08/21/2019 16:00,33.28
08/22/2019 16:00,33
08/23/2019 16:00,32.44
08/26/2019 16:00,32.12
08/27/2019 16:00,32.27
08/28/2019 16:00,32.05
08/29/2019 16:00,32.85
08/30/2019 16:00,33.29
09/03/2019 16:00,32.73
09/04/2019 16:00,33.08
09/05/2019 16:00,33.18
09/06/2019 16:00,33.77
09/09/2019 16:00,33.48
09/10/2019 16:00,32.47
09/11/2019 16:00,32.26
09/12/2019 16:00,32.5
09/13/2019 16:00,32.43
09/16/2019 16:00,31.59
09/17/2019 16:00,33.37
09/18/2019 16:00,32.56
09/19/2019 16:00,32.36
09/20/2019 16:00,32.39
09/23/2019 16:00,32.56
09/24/2019 16:00,32.55
09/25/2019 16:00,32.69
09/26/2019 16:00,32.48
09/27/2019 16:00,32.28
09/30/2019 16:00,32.66
10/01/2019 16:00,32.43
10/02/2019 16:00,31.86
10/03/2019 16:00,32.16
10/04/2019 16:00,32.46
10/07/2019 16:00,32.48
10/08/2019 16:00,32.5
10/09/2019 16:00,32.96
10/10/2019 16:00,33.5
10/11/2019 16:00,34.5
10/15/2019 16:00,34.61
10/16/2019 16:00,34.44
10/17/2019 16:00,34.59
10/18/2019 16:00,34.81
10/21/2019 16:00,35.26
10/22/2019 16:00,34.66
10/23/2019 16:00,34.97
10/24/2019 16:00,35.13
10/25/2019 16:00,35.16
10/28/2019 16:00,35.05
10/29/2019 16:00,36.23
10/30/2019 16:00,35.62
10/31/2019 16:00,35.28
11/01/2019 16:00,36.01
11/04/2019 16:00,35.79
11/05/2019 16:00,35.6
11/06/2019 16:00,36.7
11/07/2019 16:00,36.44
11/08/2019 16:00,35.89
11/11/2019 16:00,36.38
11/12/2019 16:00,36.61
11/13/2019 16:00,36.95
11/14/2019 16:00,37.2
11/15/2019 16:00,37.13
11/18/2019 16:00,37.26
11/19/2019 16:00,37.53
11/20/2019 16:00,37.18
11/21/2019 16:00,37.29
11/22/2019 16:00,36.85
11/25/2019 16:00,37.32
11/26/2019 16:00,37.9
11/27/2019 16:00,37.96
11/29/2019 13:00,37.54
12/02/2019 16:00,37.48
12/03/2019 16:00,37.09
12/04/2019 16:00,37.43
12/05/2019 16:00,37.32
12/06/2019 16:00,36.99
12/09/2019 16:00,36.88
12/10/2019 16:00,36.83
12/11/2019 16:00,37.37
12/12/2019 16:00,37.26
12/13/2019 16:00,37.71
12/16/2019 16:00,37.9
12/17/2019 16:00,38.2
12/18/2019 16:00,38.12
12/19/2019 16:00,37.42
12/20/2019 16:00,37.8
12/23/2019 16:00,37.9
12/24/2019 13:00,37.75
12/26/2019 16:00,36.6
12/27/2019 16:00,38.14
12/30/2019 16:00,37.46
