Date,Close
07/26/2017 16:00,38.37
07/27/2017 16:00,37.64
07/28/2017 16:00,37.38
07/31/2017 16:00,37.18
08/01/2017 16:00,37.51
08/02/2017 16:00,39.28
08/03/2017 16:00,38.89
08/04/2017 16:00,39.1
08/07/2017 16:00,39.7
08/08/2017 16:00,40.02
08/09/2017 16:00,40.27
08/10/2017 16:00,38.83
08/11/2017 16:00,39.37
08/14/2017 16:00,39.96
08/15/2017 16:00,40.4
08/16/2017 16:00,40.24
08/17/2017 16:00,39.47
08/18/2017 16:00,39.38
08/21/2017 16:00,39.3
08/22/2017 16:00,39.95
08/23/2017 16:00,39.99
08/24/2017 16:00,39.82
08/25/2017 16:00,39.97
08/28/2017 16:00,40.37
08/29/2017 16:00,40.73
08/30/2017 16:00,40.84
08/31/2017 16:00,41
09/01/2017 16:00,41.01
09/05/2017 16:00,40.52
09/06/2017 16:00,40.48
09/07/2017 16:00,40.32
09/08/2017 16:00,39.66
09/11/2017 16:00,40.38
09/12/2017 16:00,40.22
09/13/2017 16:00,39.91
09/14/2017 16:00,39.57
09/15/2017 16:00,39.97
09/18/2017 16:00,39.67
09/19/2017 16:00,39.68
09/20/2017 16:00,39.02
09/21/2017 16:00,38.35
09/22/2017 16:00,37.97
09/25/2017 16:00,37.64
09/26/2017 16:00,38.28
09/27/2017 16:00,38.56
09/28/2017 16:00,38.32
09/29/2017 16:00,38.53
10/02/2017 16:00,38.45
10/03/2017 16:00,38.62
10/04/2017 16:00,38.37
10/05/2017 16:00,38.85
10/06/2017 16:00,38.83
10/09/2017 16:00,38.96
10/10/2017 16:00,38.98
10/11/2017 16:00,39.14
10/12/2017 16:00,39
10/13/2017 16:00,39.25
10/16/2017 16:00,39.97
10/17/2017 16:00,40.12
10/18/2017 16:00,39.94
10/19/2017 16:00,38.99
10/20/2017 16:00,39.06
10/23/2017 16:00,39.04
10/24/2017 16:00,39.28
10/25/2017 16:00,39.1
10/26/2017 16:00,39.35
10/27/2017 16:00,40.76
10/30/2017 16:00,41.68
10/31/2017 16:00,42.26
11/01/2017 16:00,41.72
11/02/2017 16:00,42.03
11/03/2017 16:00,43.13
11/06/2017 16:00,43.56
11/07/2017 16:00,43.7
11/08/2017 16:00,44.06
11/09/2017 16:00,43.97
11/10/2017 16:00,43.67
11/13/2017 16:00,43.49
11/14/2017 16:00,42.84
11/15/2017 16:00,42.27
11/16/2017 16:00,42.78
11/17/2017 16:00,42.54
11/20/2017 16:00,42.5
11/21/2017 16:00,43.29
11/22/2017 16:00,43.74
11/24/2017 13:00,43.74
11/27/2017 16:00,43.52
11/28/2017 16:00,43.27
11/29/2017 16:00,42.37
11/30/2017 16:00,42.96
12/01/2017 16:00,42.76
12/04/2017 16:00,42.45
12/05/2017 16:00,42.41
12/06/2017 16:00,42.25
12/07/2017 16:00,42.33
12/08/2017 16:00,42.34
12/11/2017 16:00,43.17
12/12/2017 16:00,42.93
12/13/2017 16:00,43.07
12/14/2017 16:00,43.06
12/15/2017 16:00,43.49
12/18/2017 16:00,44.11
12/19/2017 16:00,43.64
12/20/2017 16:00,43.59
12/21/2017 16:00,43.75
12/22/2017 16:00,43.75
12/26/2017 16:00,42.64
12/27/2017 16:00,42.65
12/28/2017 16:00,42.77
12/29/2017 16:00,42.31
01/02/2018 16:00,43.07
01/03/2018 16:00,43.06
01/04/2018 16:00,43.26
01/05/2018 16:00,43.75
01/08/2018 16:00,43.59
01/09/2018 16:00,43.58
01/10/2018 16:00,43.57
01/11/2018 16:00,43.82
01/12/2018 16:00,44.27
01/16/2018 16:00,44.05
01/17/2018 16:00,44.78
01/18/2018 16:00,44.82
01/19/2018 16:00,44.62
01/22/2018 16:00,44.25
01/23/2018 16:00,44.26
01/24/2018 16:00,43.56
01/25/2018 16:00,42.78
01/26/2018 16:00,42.88
01/29/2018 16:00,41.99
01/30/2018 16:00,41.74
01/31/2018 16:00,41.86
02/01/2018 16:00,41.95
02/02/2018 16:00,40.13
02/05/2018 16:00,39.12
02/06/2018 16:00,40.76
02/07/2018 16:00,39.89
02/08/2018 16:00,38.79
02/09/2018 16:00,39.1
02/12/2018 16:00,40.68
02/13/2018 16:00,41.09
02/14/2018 16:00,41.84
02/15/2018 16:00,43.25
02/16/2018 16:00,43.11
02/20/2018 16:00,42.96
02/21/2018 16:00,42.77
02/22/2018 16:00,43.13
02/23/2018 16:00,43.88
02/26/2018 16:00,44.74
02/27/2018 16:00,44.6
02/28/2018 16:00,44.53
03/01/2018 16:00,43.75
03/02/2018 16:00,44.05
03/05/2018 16:00,44.21
03/06/2018 16:00,44.17
03/07/2018 16:00,43.76
03/08/2018 16:00,44.24
03/09/2018 16:00,45
03/12/2018 16:00,45.43
03/13/2018 16:00,44.99
03/14/2018 16:00,44.61
03/15/2018 16:00,44.66
03/16/2018 16:00,44.51
03/19/2018 16:00,43.83
03/20/2018 16:00,43.81
03/21/2018 16:00,42.82
03/22/2018 16:00,42.21
03/23/2018 16:00,41.24
03/26/2018 16:00,43.19
03/27/2018 16:00,42.09
03/28/2018 16:00,41.62
03/29/2018 16:00,41.95
04/02/2018 16:00,41.67
04/03/2018 16:00,42.1
04/04/2018 16:00,42.9
04/05/2018 16:00,43.2
04/06/2018 16:00,42.1
04/09/2018 16:00,42.51
04/10/2018 16:00,43.31
04/11/2018 16:00,43.11
04/12/2018 16:00,43.54
04/13/2018 16:00,43.68
04/16/2018 16:00,43.96
04/17/2018 16:00,44.56
04/18/2018 16:00,44.46
04/19/2018 16:00,43.2
04/20/2018 16:00,41.43
04/23/2018 16:00,41.31
04/24/2018 16:00,40.74
04/25/2018 16:00,40.91
04/26/2018 16:00,41.06
04/27/2018 16:00,40.58
04/30/2018 16:00,41.32
05/01/2018 16:00,42.28
05/02/2018 16:00,44.14
05/03/2018 16:00,44.22
05/04/2018 16:00,45.96
05/07/2018 16:00,46.29
05/08/2018 16:00,46.51
05/09/2018 16:00,46.84
05/10/2018 16:00,47.51
05/11/2018 16:00,47.15
05/14/2018 16:00,47.04
05/15/2018 16:00,46.61
05/16/2018 16:00,47.05
05/17/2018 16:00,46.75
05/18/2018 16:00,46.58
05/21/2018 16:00,46.91
05/22/2018 16:00,46.79
05/23/2018 16:00,47.09
05/24/2018 16:00,47.04
05/25/2018 16:00,47.15
05/29/2018 16:00,46.98
05/30/2018 16:00,46.88
05/31/2018 16:00,46.72
06/01/2018 16:00,47.56
06/04/2018 16:00,47.96
06/05/2018 16:00,48.33
06/06/2018 16:00,48.5
06/07/2018 16:00,48.37
06/08/2018 16:00,47.93
06/11/2018 16:00,47.81
06/12/2018 16:00,48.07
06/13/2018 16:00,47.68
06/14/2018 16:00,47.7
06/15/2018 16:00,47.21
06/18/2018 16:00,47.19
06/19/2018 16:00,46.42
06/20/2018 16:00,46.63
06/21/2018 16:00,46.37
06/22/2018 16:00,46.23
06/25/2018 16:00,45.54
06/26/2018 16:00,46.11
06/27/2018 16:00,46.04
06/28/2018 16:00,46.38
06/29/2018 16:00,46.28
07/02/2018 16:00,46.8
07/03/2018 13:00,45.98
07/05/2018 16:00,46.35
07/06/2018 16:00,46.99
07/09/2018 16:00,47.65
07/10/2018 16:00,47.59
07/11/2018 16:00,46.97
07/12/2018 16:00,47.76
07/13/2018 16:00,47.83
07/16/2018 16:00,47.73
07/17/2018 16:00,47.86
07/18/2018 16:00,47.6
07/19/2018 16:00,47.97
07/20/2018 16:00,47.86
07/23/2018 16:00,47.86
07/24/2018 16:00,48.25
07/25/2018 16:00,48.71
07/26/2018 16:00,48.55
07/27/2018 16:00,47.75
07/30/2018 16:00,47.48
07/31/2018 16:00,47.57
08/01/2018 16:00,50.38
08/02/2018 16:00,51.85
08/03/2018 16:00,52
08/06/2018 16:00,52.27
08/07/2018 16:00,51.78
08/08/2018 16:00,51.81
08/09/2018 16:00,52.22
08/10/2018 16:00,51.88
08/13/2018 16:00,52.22
08/14/2018 16:00,52.44
08/15/2018 16:00,52.56
08/16/2018 16:00,53.33
08/17/2018 16:00,54.4
08/20/2018 16:00,53.87
08/21/2018 16:00,53.76
08/22/2018 16:00,53.76
08/23/2018 16:00,53.87
08/24/2018 16:00,54.04
08/27/2018 16:00,54.49
08/28/2018 16:00,54.93
08/29/2018 16:00,55.75
08/30/2018 16:00,56.26
08/31/2018 16:00,56.91
09/04/2018 16:00,57.09
09/05/2018 16:00,56.72
09/06/2018 16:00,55.78
09/07/2018 16:00,55.33
09/10/2018 16:00,54.58
09/11/2018 16:00,55.96
09/12/2018 16:00,55.27
09/13/2018 16:00,56.6
09/14/2018 16:00,55.96
09/17/2018 16:00,54.47
09/18/2018 16:00,54.56
09/19/2018 16:00,54.59
09/20/2018 16:00,55.01
09/21/2018 16:00,54.42
09/24/2018 16:00,55.2
09/25/2018 16:00,55.55
09/26/2018 16:00,55.11
09/27/2018 16:00,56.24
09/28/2018 16:00,56.44
10/01/2018 16:00,56.82
10/02/2018 16:00,57.32
10/03/2018 16:00,58.02
10/04/2018 16:00,57
10/05/2018 16:00,56.07
10/08/2018 16:00,55.94
10/09/2018 16:00,56.72
10/10/2018 16:00,54.09
10/11/2018 16:00,53.61
10/12/2018 16:00,55.53
10/15/2018 16:00,54.34
10/16/2018 16:00,55.54
10/17/2018 16:00,55.3
10/18/2018 16:00,54.01
10/19/2018 16:00,54.83
10/22/2018 16:00,55.16
10/23/2018 16:00,55.68
10/24/2018 16:00,53.77
10/25/2018 16:00,54.95
10/26/2018 16:00,54.08
10/29/2018 16:00,53.06
10/30/2018 16:00,53.33
10/31/2018 16:00,54.72
11/01/2018 16:00,55.56
11/02/2018 16:00,51.87
11/05/2018 16:00,50.4
11/06/2018 16:00,50.94
11/07/2018 16:00,52.49
11/08/2018 16:00,52.12
11/09/2018 16:00,51.12
11/12/2018 16:00,48.54
11/13/2018 16:00,48.06
11/14/2018 16:00,46.7
11/15/2018 16:00,47.85
11/16/2018 16:00,48.38
11/19/2018 16:00,46.47
11/20/2018 16:00,44.25
11/21/2018 16:00,44.2
11/23/2018 13:00,43.07
11/26/2018 16:00,43.66
11/27/2018 16:00,43.56
11/28/2018 16:00,45.24
11/29/2018 16:00,44.89
11/30/2018 16:00,44.65
12/03/2018 16:00,46.21
12/04/2018 16:00,44.17
12/06/2018 16:00,43.68
12/07/2018 16:00,42.12
12/10/2018 16:00,42.4
12/11/2018 16:00,42.16
12/12/2018 16:00,42.28
12/13/2018 16:00,42.74
12/14/2018 16:00,41.37
12/17/2018 16:00,40.99
12/18/2018 16:00,41.52
12/19/2018 16:00,40.22
12/20/2018 16:00,39.21
12/21/2018 16:00,37.68
12/24/2018 13:00,36.71
12/26/2018 16:00,39.29
12/27/2018 16:00,39.04
12/28/2018 16:00,39.06
12/31/2018 16:00,39.44
01/02/2019 16:00,39.48
01/03/2019 16:00,35.55
01/04/2019 16:00,37.07
01/07/2019 16:00,36.98
01/08/2019 16:00,37.69
01/09/2019 16:00,38.33
01/10/2019 16:00,38.45
01/11/2019 16:00,38.07
01/14/2019 16:00,37.5
01/15/2019 16:00,38.27
01/16/2019 16:00,38.74
01/17/2019 16:00,38.97
01/18/2019 16:00,39.21
01/22/2019 16:00,38.33
01/23/2019 16:00,38.48
01/24/2019 16:00,38.17
01/25/2019 16:00,39.44
01/28/2019 16:00,39.08
01/29/2019 16:00,38.67
01/30/2019 16:00,41.31
01/31/2019 16:00,41.61
02/01/2019 16:00,41.63
02/04/2019 16:00,42.81
02/05/2019 16:00,43.55
02/06/2019 16:00,43.56
02/07/2019 16:00,42.74
02/08/2019 16:00,42.6
02/11/2019 16:00,42.36
02/12/2019 16:00,42.72
02/13/2019 16:00,42.55
02/14/2019 16:00,42.7
02/15/2019 16:00,42.61
02/19/2019 16:00,42.73
02/20/2019 16:00,43.01
02/21/2019 16:00,42.77
02/22/2019 16:00,43.24
02/25/2019 16:00,43.56
02/26/2019 16:00,43.58
02/27/2019 16:00,43.72
02/28/2019 16:00,43.29
03/01/2019 16:00,43.74
03/04/2019 16:00,43.96
03/05/2019 16:00,43.88
03/06/2019 16:00,43.63
03/07/2019 16:00,43.13
03/08/2019 16:00,43.23
03/11/2019 16:00,44.73
03/12/2019 16:00,45.23
03/13/2019 16:00,45.43
03/14/2019 16:00,45.93
03/15/2019 16:00,46.53
03/18/2019 16:00,47.01
03/19/2019 16:00,46.63
03/20/2019 16:00,47.04
03/21/2019 16:00,48.77
03/22/2019 16:00,47.76
03/25/2019 16:00,47.19
03/26/2019 16:00,46.7
03/27/2019 16:00,47.12
03/28/2019 16:00,47.18
03/29/2019 16:00,47.49
04/01/2019 16:00,47.81
04/02/2019 16:00,48.51
04/03/2019 16:00,48.84
04/04/2019 16:00,48.92
04/05/2019 16:00,49.25
04/08/2019 16:00,50.03
04/09/2019 16:00,49.88
04/10/2019 16:00,50.16
04/11/2019 16:00,49.74
04/12/2019 16:00,49.72
04/15/2019 16:00,49.81
04/16/2019 16:00,49.81
04/17/2019 16:00,50.78
04/18/2019 16:00,50.97
04/22/2019 16:00,51.13
04/23/2019 16:00,51.87
04/24/2019 16:00,51.79
04/25/2019 16:00,51.32
04/26/2019 16:00,51.08
04/29/2019 16:00,51.15
04/30/2019 16:00,50.17
05/01/2019 16:00,52.63
05/02/2019 16:00,52.29
05/03/2019 16:00,52.94
05/06/2019 16:00,52.12
05/07/2019 16:00,50.72
05/08/2019 16:00,50.73
05/09/2019 16:00,50.18
05/10/2019 16:00,49.3
05/13/2019 16:00,46.43
05/14/2019 16:00,47.17
05/15/2019 16:00,47.73
05/16/2019 16:00,47.52
05/17/2019 16:00,47.25
05/20/2019 16:00,45.77
05/21/2019 16:00,46.65
05/22/2019 16:00,45.7
05/23/2019 16:00,44.92
05/24/2019 16:00,44.74
05/28/2019 16:00,44.56
05/29/2019 16:00,44.35
05/30/2019 16:00,44.58
05/31/2019 16:00,43.77
06/03/2019 16:00,43.33
06/04/2019 16:00,44.91
06/05/2019 16:00,45.64
06/06/2019 16:00,46.31
06/07/2019 16:00,47.54
06/10/2019 16:00,48.15
06/11/2019 16:00,48.7
06/12/2019 16:00,48.55
06/13/2019 16:00,48.54
06/14/2019 16:00,48.19
06/17/2019 16:00,48.47
06/18/2019 16:00,49.61
06/19/2019 16:00,49.47
06/20/2019 16:00,49.87
06/21/2019 16:00,49.7
06/24/2019 16:00,49.65
06/25/2019 16:00,48.89
06/26/2019 16:00,49.95
06/27/2019 16:00,49.94
06/28/2019 16:00,49.48
07/01/2019 16:00,50.39
07/02/2019 16:00,50.68
07/03/2019 13:00,51.1
07/05/2019 16:00,51.06
07/08/2019 16:00,50.01
07/09/2019 16:00,50.31
07/10/2019 16:00,50.81
07/11/2019 16:00,50.44
07/12/2019 16:00,50.83
07/15/2019 16:00,51.3
07/16/2019 16:00,51.13
07/17/2019 16:00,50.84
07/18/2019 16:00,51.42
07/19/2019 16:00,50.65
07/22/2019 16:00,51.81
07/23/2019 16:00,52.21
07/24/2019 16:00,52.17
07/25/2019 16:00,51.76
07/26/2019 16:00,51.94
07/29/2019 16:00,52.42
07/30/2019 16:00,52.2
07/31/2019 16:00,53.26
08/01/2019 16:00,52.11
08/02/2019 16:00,51.01
08/05/2019 16:00,48.34
08/06/2019 16:00,49.25
08/07/2019 16:00,49.76
08/08/2019 16:00,50.86
08/09/2019 16:00,50.25
08/12/2019 16:00,50.12
08/13/2019 16:00,52.24
08/14/2019 16:00,50.69
08/15/2019 16:00,50.44
08/16/2019 16:00,51.63
08/19/2019 16:00,52.59
08/20/2019 16:00,52.59
08/21/2019 16:00,53.16
08/22/2019 16:00,53.12
08/23/2019 16:00,50.66
08/26/2019 16:00,51.62
08/27/2019 16:00,51.04
08/28/2019 16:00,51.38
08/29/2019 16:00,52.25
08/30/2019 16:00,52.19
09/03/2019 16:00,51.43
09/04/2019 16:00,52.3
09/05/2019 16:00,53.32
09/06/2019 16:00,53.32
09/09/2019 16:00,53.54
09/10/2019 16:00,54.18
09/11/2019 16:00,55.9
09/12/2019 16:00,55.77
09/13/2019 16:00,54.69
09/16/2019 16:00,54.98
09/17/2019 16:00,55.18
09/18/2019 16:00,55.69
09/19/2019 16:00,55.24
09/20/2019 16:00,54.43
09/23/2019 16:00,54.68
09/24/2019 16:00,54.42
09/25/2019 16:00,55.26
09/26/2019 16:00,54.97
09/27/2019 16:00,54.71
09/30/2019 16:00,55.99
10/01/2019 16:00,56.15
10/02/2019 16:00,54.74
10/03/2019 16:00,55.21
10/04/2019 16:00,56.75
10/07/2019 16:00,56.77
10/08/2019 16:00,56.1
10/09/2019 16:00,56.76
10/10/2019 16:00,57.52
10/11/2019 16:00,59.05
10/14/2019 16:00,58.97
10/15/2019 16:00,58.83
10/16/2019 16:00,58.59
10/17/2019 16:00,58.82
10/18/2019 16:00,59.1
10/21/2019 16:00,60.13
10/22/2019 16:00,59.99
10/23/2019 16:00,60.8
10/24/2019 16:00,60.9
10/25/2019 16:00,61.65
10/28/2019 16:00,62.26
10/29/2019 16:00,60.82
10/30/2019 16:00,60.82
10/31/2019 16:00,62.19
11/01/2019 16:00,63.96
11/04/2019 16:00,64.38
11/05/2019 16:00,64.28
11/06/2019 16:00,64.31
11/07/2019 16:00,64.86
11/08/2019 16:00,65.04
11/11/2019 16:00,65.55
11/12/2019 16:00,65.49
11/13/2019 16:00,66.12
11/14/2019 16:00,65.66
11/15/2019 16:00,66.44
11/18/2019 16:00,66.78
11/19/2019 16:00,66.57
11/20/2019 16:00,65.8
11/21/2019 16:00,65.5
11/22/2019 16:00,65.44
11/25/2019 16:00,66.59
11/26/2019 16:00,66.07
11/27/2019 16:00,66.96
11/29/2019 13:00,66.81
12/02/2019 16:00,66.04
12/03/2019 16:00,64.86
12/04/2019 16:00,65.44
12/05/2019 16:00,66.4
12/06/2019 16:00,67.68
12/09/2019 16:00,66.73
12/10/2019 16:00,67.12
12/11/2019 16:00,67.69
12/12/2019 16:00,67.86
12/13/2019 16:00,68.79
12/16/2019 16:00,69.97
12/17/2019 16:00,70.1
12/18/2019 16:00,69.94
12/19/2019 16:00,70.01
12/20/2019 16:00,69.86
12/23/2019 16:00,71
12/24/2019 13:00,71.07
12/26/2019 16:00,72.48
12/27/2019 16:00,72.45
12/30/2019 16:00,72.88
